iso3c,year,gdppc,tax_gdp,pop
COD,2016,459.765036590388,7.65044332559718,83956415
COD,2020,486.425572682256,6.70873789310741,95989998
COD,2012,409.931424783784,8.64379961433928,73254618
COD,2014,489.175952097319,8.0863655024941,78403242
COD,2022,687.738587554685,10.6622824617649,102396968
COD,2017,431.052559128788,6.67528812445431,87083398
COD,2013,460.370334930107,8.47036896300207,75789395
COD,2015,495.826633014883,8.59028413261217,81035531
COD,2023,660.21205238997,NA,105789731
COD,2024,649.383338556725,NA,109276265
COG,2024,2482.2489948456,NA,6332961
COG,2023,2477.97845544866,NA,6182885
COG,2019,2488.42466724916,7.10154938182205,5616661
COG,2017,2211.63309874797,10.1352630825429,5351011
COG,2018,2694.43413191427,6.82845231880198,5483118
COG,2014,3601.2365808718,9.58092115661996,4975880
COG,2020,1993.586671931,8.32448488581498,5752791
COG,2022,2620.83804267402,NA,6035104
COG,2021,2516.16255145432,6.50908825854792,5892183
COG,2013,3697.41705884249,8.62436076479203,4857099
COG,2015,2439.35189403696,12.1951444175552,5097581
COG,2012,3732.32737320389,7.27824633563993,4740450
COG,2016,2093.10728558843,13.089464226841,5222536
CRI,2013,10803.2401962173,13.416824749449,4716147
CRI,2014,10911.497878334,13.0455889610236,4767119
CRI,2022,13625.9008491328,14.3541941212592,5081765
CRI,2019,12884.6859951989,13.3201329233421,4999553
CRI,2020,12394.0493969492,12.2380289914727,5034320
CRI,2016,12091.0301606154,13.5108543364627,4866998
CRI,2017,12317.0902771304,13.2441025558449,4913177
CRI,2015,11714.7105980732,13.2539942158309,4818038
CRI,2012,10126.9991024177,13.1052960652648,4663934
CRI,2021,12838.1185358931,14.040585857592,5059988
CRI,2018,12590.2493781614,13.1821486861854,4957818
CRI,2024,18587.1532203482,NA,5129910
CRI,2023,16942.0268119375,13.9115296586432,5105525
CIV,2023,2591.9659048119,13.0371915904877,31165654
CIV,2022,2333.37128301259,11.8184021017749,30395002
CIV,2019,2141.76836170115,11.6654955002548,28193009
CIV,2021,2455.98127641148,12.3894127184877,29639736
CIV,2020,2179.72934832935,11.7866882362427,28915449
CIV,2014,1991.36539423404,10.11725754556,24527395
CIV,2015,1814.71855088017,11.1757327994559,25246342
CIV,2024,2727.8935220697,NA,31934230
CIV,2012,1546.9460184731,10.619351578358,23467078
CIV,2017,1964.29930338343,11.756370693915,26733372
CIV,2018,2130.86619381144,11.6659927460391,27464173
CIV,2016,1862.59597081287,11.4603709083276,25989405
CIV,2013,1786.15862031324,10.6359292433206,23939775
HRV,2020,14807.5608543265,20.8751842032435,3914206
HRV,2013,14134.9474982889,20.5989831959733,4233922
HRV,2019,15563.5987295029,21.973327179732,3949390
HRV,2016,12820.1653893008,21.9038573475427,4106867
HRV,2012,13507.7805260991,20.129351556673,4260368
HRV,2024,24050.4397933135,NA,3866200
HRV,2023,22184.2279304842,21.1834528152976,3859686
HRV,2017,13901.7878144679,22.0179569319202,4041407
HRV,2022,18465.5414420364,21.6758671975929,3855641
HRV,2018,15460.3669595491,21.7869363974923,3988775
HRV,2021,17788.7865816658,21.0722052505456,3878981
HRV,2015,12283.7840620053,21.416296612874,4151725
HRV,2014,14186.7295493276,20.3827802988866,4201598
CUB,2012,6470.83673392653,NA,11303175
CUB,2018,8911.46205998726,NA,11227118
CUB,2022,NA,NA,11059820
CUB,2024,NA,NA,10979783
CUB,2015,7727.91997207998,NA,11275065
CUB,2016,8110.55874283616,NA,11265612
CUB,2017,8610.60829605429,NA,11247829
CUB,2013,6828.36428245396,NA,11298167
CUB,2014,7146.70459051328,NA,11285775
CUB,2021,NA,NA,11122168
CUB,2019,9232.26115935183,NA,11202846
CUB,2020,9605.27914559614,NA,11176354
CUB,2023,NA,NA,11019931
CUW,2019,19220.6865793075,NA,157441
CUW,2023,21217.8110321785,NA,154654
CUW,2017,18938.2440965187,NA,160175
CUW,2012,19809.8223170482,NA,152088
CUW,2013,19721.292182955,NA,153822
CUW,2024,22832.8953958667,NA,155967
CUW,2021,17795.5826616182,NA,153948
CUW,2018,19119.1244887029,NA,159336
CUW,2016,18944.0962772875,NA,159664
CUW,2014,19623.0300713664,NA,155909
CUW,2022,20057.1404747175,NA,153321
CUW,2020,16299.8134349902,NA,155482
CUW,2015,19361.8129630226,NA,157980
CYP,2012,28991.935546875,23.3347688877135,1165397
CYP,2013,27764.73046875,23.5211674986721,1183895
CYP,2015,23088.44140625,24.0473874693333,1219502
CYP,2020,28130.341796875,21.9401064770959,1302247
CYP,2019,29227.173828125,23.0747988940916,1286671
CYP,2014,26993.103515625,24.7157220076717,1201801
CYP,2024,38674.29296875,NA,1358282
CYP,2023,36623.69140625,23.2663088788842,1344976
CYP,2017,26247.44921875,23.819883399544,1254275
CYP,2022,33231.04296875,22.9534539238281,1331370
CYP,2018,29120.375,23.8334479788945,1270737
CYP,2021,32937.83984375,22.5522799224155,1317309
CYP,2016,24280.056640625,23.5160580075036,1237112
CZE,2012,20014.0354015165,14.8219229571973,10510785
CZE,2017,20913.197632212,14.8067786190684,10594438
CZE,2022,28282.2236715857,12.6419883935481,10672118
CZE,2018,23705.9329811299,14.65729130846,10629928
CZE,2023,31761.5944102491,NA,10864042
CZE,2015,17931.5987670768,14.6856290224908,10546059
CZE,2016,18753.9686718096,14.7706497791672,10566332
CZE,2021,27696.4619527544,12.9358385035563,10505772
CZE,2013,20260.4954999375,14.986384060872,10514272
CZE,2014,20038.4163180257,14.3234419623065,10525347
CZE,2019,24062.7190013343,14.524571696195,10671870
CZE,2020,23472.8915454417,14.0731168065984,10697858
CZE,2024,31823.3078290564,NA,10905028
DNK,2021,69340.7334922138,35.1995025742209,5856733
DNK,2022,67781.0940939514,30.809641082876,5903037
DNK,2017,57521.5514992225,33.2797095205553,5764980
DNK,2012,58443.7747103968,33.5146741563207,5591572
DNK,2023,68043.5466971243,31.5935489663634,5946952
DNK,2015,53094.0133607574,34.1560427381574,5683483
DNK,2018,61324.7665045565,32.3839236687064,5793636
DNK,2013,61377.5940590412,33.7961426931306,5614932
DNK,2020,60985.4885601514,34.470930251185,5831404
DNK,2024,71026.4832271897,NA,5976992
DNK,2019,59404.2663247723,34.9773905428147,5814422
DNK,2016,54500.9260410217,33.4903267444358,5728010
DNK,2014,62520.4509747011,36.5850723841222,5643475
DJI,2013,2075.94498424748,NA,984824
DJI,2023,3381.29779710722,NA,1152944
DJI,2012,1400.19357858954,NA,966747
DJI,2024,3552.72335079222,NA,1168722
DJI,2014,2214.62084142432,NA,1002717
DJI,2019,2837.16902340932,NA,1088709
DJI,2016,2510.4300076241,NA,1037653
DJI,2017,2618.95521147369,NA,1054841
DJI,2022,3133.25779772463,NA,1137096
DJI,2018,2718.08338799203,NA,1071882
DJI,2020,2844.88810647853,NA,1105188
DJI,2021,3025.91126413549,NA,1121248
DJI,2015,2376.12554719873,NA,1020313
DMA,2022,9323.66089490562,NA,66826
DMA,2016,8802.56172041363,NA,69606
DMA,2014,8131.74876096735,NA,70373
DMA,2015,8282.59874702141,NA,70410
DMA,2013,7822.21797211398,NA,69715
DMA,2018,9215.3085405645,NA,68174
DMA,2012,7528.51001990155,NA,69118
DMA,2017,8224.64896571414,NA,68496
DMA,2021,8376.40414141113,NA,67202
DMA,2019,9491.14995962374,NA,67880
DMA,2020,7827.74842680426,NA,67573
DMA,2024,10405.2787777582,NA,66205
DMA,2023,9912.96212766668,NA,66510
DOM,2024,10875.6618443092,14.7034417622704,11427557
DOM,2023,10630.431743829,14.5126176833961,11331265
DOM,2020,7135.22273255899,12.5072744137302,11008300
DOM,2021,8527.0754858205,14.3635003789511,11123476
DOM,2012,6013.81965002603,13.0522728344989,10070411
DOM,2018,7882.98221584944,13.1860453360425,10782053
DOM,2019,8183.01623600375,13.350797729342,10894043
DOM,2022,10104.2449349081,13.9061030287421,11230734
DOM,2016,7160.44200982307,13.0122120959543,10551430
DOM,2014,6496.45166971142,13.4195317717898,10315528
DOM,2015,6800.95309395474,12.9465157010045,10434829
DOM,2017,7412.71571571512,13.2405929891988,10666843
DOM,2013,6136.59429329301,13.5308948006543,10193833
ECU,2016,5917.63771271481,14.5417706423945,16505139
ECU,2019,6205.05765246766,13.400889588379,17340021
ECU,2015,5976.1596805651,16.3890534817574,16266225
ECU,2021,6061.32350181711,12.735868402819,17682454
ECU,2012,5634.08393191094,NA,15572194
ECU,2018,6303.91886658338,14.2925485667842,17049547
ECU,2020,5463.64515348598,12.9414345871949,17546065
ECU,2022,6515.58528418336,13.0891981797338,17823897
ECU,2013,6109.29031510341,14.1232339115654,15807128
ECU,2014,6405.79979300441,14.0206757263498,16035124
ECU,2017,6233.32244797718,13.6893043161774,16759519
ECU,2024,6874.705739766,NA,18135478
ECU,2023,6737.84748379638,NA,17980083
EGY,2014,3133.39102265541,12.2201408450704,97528654
EGY,2013,3025.52563552448,13.4980649322726,95333553
EGY,2015,3306.98159414141,12.5192110970171,99597342
EGY,2012,2996.0677072015,12.3849047590613,93161001
EGY,2022,4233.30783744856,NA,112618250
EGY,2016,3270.6287768197,NA,101644589
EGY,2017,2395.10333299491,NA,103696057
EGY,2018,2484.70315630508,NA,105682094
EGY,2020,3511.11381026379,NA,109315124
EGY,2021,3827.35415374308,NA,110957008
EGY,2023,3456.78968456253,NA,114535772
EGY,2024,3338.47371395895,NA,116538258
EGY,2019,2962.98892023003,NA,107553158
SLV,2015,3790.34089108162,16.7526849114951,6183676
SLV,2018,4183.54620971358,18.128923536318,6219807
SLV,2012,3497.91256915509,16.1824358287957,6113975
SLV,2019,4320.11671534627,18.0814504146774,6222318
SLV,2017,4020.12671373919,17.7537510663877,6213533
SLV,2014,3666.01248913873,16.7087952005602,6162955
SLV,2021,4642.60743101342,19.6896754276569,6255782
SLV,2022,5074.60210221806,21.1624556167344,6280319
SLV,2016,3901.34014965811,17.3547756209534,6200800
SLV,2024,5579.65969165029,21.4969845858726,6338193
SLV,2020,3997.19279583709,18.3907750793602,6234673
SLV,2013,3582.26694005169,17.0547352184716,6138839
SLV,2023,5365.44491399171,20.7052378334693,6309624
GNQ,2020,5764.05502912947,8.01129013375148,1716468
GNQ,2012,17308.5723924575,8.74221905302396,1293483
GNQ,2016,7453.19797948517,6.38440698924322,1508186
GNQ,2021,6945.63069794539,5.39509912535224,1758786
GNQ,2017,7809.10465655488,5.98184687142135,1562396
GNQ,2024,6745.40013244916,NA,1892516
GNQ,2018,8102.47084834031,6.16890891005787,1616422
GNQ,2014,15548.6624656619,8.29890080834834,1399828
GNQ,2022,7589.29964909381,6.5959868261885,1803545
GNQ,2013,16304.0713196418,8.51634994295938,1346218
GNQ,2023,6677.793435386,NA,1847549
GNQ,2015,9068.91003238645,11.4567349341023,1453923
GNQ,2019,6804.14923073888,9.3019436135355,1670177
ERI,2017,NA,NA,3150347
ERI,2016,NA,NA,3124698
ERI,2012,NA,NA,3036988
ERI,2013,NA,NA,3074360
ERI,2015,NA,NA,3105546
ERI,2022,NA,NA,3409447
ERI,2018,NA,NA,3192760
ERI,2014,NA,NA,3095173
ERI,2020,NA,NA,3291271
ERI,2024,NA,NA,3535603
ERI,2023,NA,NA,3470390
ERI,2019,NA,NA,3240194
ERI,2021,NA,NA,3350183
EST,2020,23933.9939421065,20.7215984585967,1329522
EST,2017,20851.5223496861,20.8680916555804,1317384
EST,2016,18666.3736521706,21.6774027118622,1315790
EST,2019,24021.2501413306,21.0626465669172,1326898
EST,2012,17568.2137969714,20.1620993799871,1322696
EST,2018,23618.1361254581,20.8332765978306,1321977
EST,2013,19310.3874900757,20.239593208473,1317997
EST,2024,31428.3547816104,NA,1372341
EST,2015,17722.1557669523,21.5659169044997,1315407
EST,2014,20581.7898991695,20.7046889899527,1314545
EST,2023,30264.0064885057,21.3289742256328,1370286
EST,2022,28340.3826549406,21.098827586414,1348840
EST,2021,27951.1659277744,21.7424154968985,1330932
SWZ,2015,3419.82276559528,27.4288566420473,1142813
SWZ,2016,3238.17611961364,23.9100279570275,1149507
SWZ,2024,3909.55892378182,NA,1242822
SWZ,2020,3466.56936278145,27.0899428601234,1192729
SWZ,2019,3913.14577547336,24.5275112529739,1179874
SWZ,2014,3771.07228381938,29.7662142682087,1136299
SWZ,2012,4224.54789174487,29.0584014944038,1123863
SWZ,2023,3755.52111232464,NA,1230506
SWZ,2022,3894.1620089869,NA,1218917
SWZ,2018,3972.65450620357,24.3292631063018,1168929
SWZ,2017,3853.09956569679,26.3421774916985,1158195
SWZ,2013,3949.94310039907,NA,1129990
SWZ,2021,3984.00229174306,24.3477036729934,1206593
ETH,2012,452.101031885754,9.37759471496754,95798767
ETH,2013,484.039833104062,8.76472537696952,98438751
ETH,2016,641.651523286233,8.08706320792694,106718162
ETH,2017,696.348429076216,7.60392938723219,109666481
ETH,2018,739.702022272086,7.51992182973201,112664152
ETH,2024,1133.88279681719,3.39819259746301,132059767
ETH,2023,1055.81091592527,3.93105822731496,128691692
ETH,2019,793.473247210264,6.66173828015493,115737383
ETH,2014,549.986577082588,8.81195539340994,101115610
ETH,2015,597.912113218663,8.35133826471763,103867135
ETH,2022,982.103161506992,4.49688508975156,125384287
ETH,2020,829.790982547947,6.19630068633641,118917671
ETH,2021,893.00983544905,5.32472596181248,122138588
FRO,2021,69415.1853254579,NA,53296
FRO,2014,60172.0632541664,NA,48428
FRO,2023,72465.3769660215,NA,54414
FRO,2013,55758.2083680611,NA,48246
FRO,2020,62243.1905561324,NA,52565
FRO,2022,67058.2022648126,NA,53912
FRO,2017,59387.353086482,NA,50180
FRO,2015,52637.1903526574,NA,48899
FRO,2012,50261.9616267693,NA,48291
FRO,2016,56875.2803813296,NA,49464
FRO,2018,62526.4908515743,NA,50996
FRO,2019,63068.2872688483,NA,51792
FRO,2024,74119.6607553879,NA,54681
FJI,2023,5926.20586394763,20.5379880712802,924145
FJI,2022,5414.12092119088,18.4958647782959,919422
FJI,2019,5842.07344577597,23.2487168120134,914899
FJI,2021,4536.73312110335,16.4195674853394,916711
FJI,2017,5826.84814459328,24.6699420718659,918759
FJI,2014,5293.35676680464,23.9766794213578,917585
FJI,2015,5097.53106864695,24.8700529864748,918578
FJI,2024,6425.74151715712,NA,928784
FJI,2016,5363.79026679243,23.5346235455103,919166
FJI,2012,4341.40338748749,22.8925761402836,914918
FJI,2018,6085.41979485376,23.9933534156946,917180
FJI,2020,4620.6457238014,18.0169143972691,914963
FJI,2013,4572.44377544245,23.4756627490463,916352
FIN,2020,48828.6846862799,20.0057532774645,5529543
FIN,2013,49691.0145200739,20.7270868858018,5438972
FIN,2024,53149.7671934051,NA,5619911
FIN,2012,47551.6740841369,20.2018185629161,5413971
FIN,2023,52834.2916752703,25.3756670380578,5583911
FIN,2014,50073.7760815871,20.735954919725,5461512
FIN,2019,48358.1807773701,20.7845948733429,5521606
FIN,2016,43451.2562442158,20.9872193661139,5495303
FIN,2021,53099.1351400148,20.8297824444051,5541017
FIN,2022,50440.560224974,21.1993912863772,5556106
FIN,2018,49654.2497035329,20.9641879217783,5515525
FIN,2017,46085.0174739036,20.8810623659359,5508214
FIN,2015,42560.3456767103,20.5868919844713,5479531
FRA,2012,40863.5814412333,22.608974141338,65657659
FRA,2019,40408.2848574751,24.6605263993177,67382061
FRA,2023,44700.1384177544,23.0769652594876,68372286
FRA,2018,41418.1766484844,24.3098642807809,67158348
FRA,2024,46103.0840855884,NA,68551653
FRA,2021,43725.0999521245,23.9794445386059,67842811
FRA,2017,38687.1626407164,23.7863349624871,66918020
FRA,2022,40988.6396406579,24.5475390855725,68184457
FRA,2013,42669.1795111893,23.2041011683014,65997932
FRA,2020,39169.8606000707,24.7888064416138,67601110
FRA,2014,43148.0459288416,23.1556593525911,66312067
FRA,2015,36702.4323733379,23.2974119760792,66548272
FRA,2016,37024.2157133669,23.1463283405753,66724104
PYF,2014,22258.6321384251,NA,276387
PYF,2015,19166.9594761931,NA,277866
PYF,2012,20846.5457478364,NA,273084
PYF,2020,19966.4838503859,NA,279209
PYF,2013,21955.6329264095,NA,274728
PYF,2023,21832.2831795569,NA,281118
PYF,2016,19690.0775734589,NA,279178
PYF,2024,22439.8838746025,NA,281807
PYF,2019,21582.5892046801,NA,279034
PYF,2021,21426.3854449835,NA,279792
PYF,2022,20053.9569369322,NA,280378
PYF,2018,21925.616043938,NA,279815
PYF,2017,20826.9312492172,NA,280087
GAB,2013,9197.70106323947,16.0588356014227,1913059
GAB,2015,7047.12654634355,12.8300685424387,2040989
GAB,2016,6677.07003901644,11.4680637073487,2100306
GAB,2017,6921.73373135624,11.0849703009531,2156900
GAB,2012,9296.96587941088,14.0605243295111,1846889
GAB,2023,7802.82433276138,NA,2484789
GAB,2021,8181.40914134656,9.49032554345705,2376722
GAB,2018,7624.2775233771,10.2153363842436,2212318
GAB,2024,8230.04311451151,NA,2538952
GAB,2019,7441.1786472281,11.4795282444447,2267706
GAB,2014,9201.36276648105,15.1052288778108,1978399
GAB,2022,8409.2074145028,NA,2430747
GAB,2020,6605.80346077565,12.4267778464103,2322539
GMB,2016,650.056501323611,NA,2283769
GMB,2024,871.340291776294,NA,2759988
GMB,2018,696.219806960615,NA,2399632
GMB,2023,883.024111719809,NA,2697845
GMB,2022,836.244875868476,NA,2636470
GMB,2021,781.890925169531,NA,2576010
GMB,2017,642.522641296331,NA,2342189
GMB,2012,692.579361628102,NA,2043094
GMB,2014,568.00453558864,NA,2164528
GMB,2015,619.536364296461,NA,2224529
GMB,2019,738.186751987483,NA,2456844
GMB,2020,720.335143352133,NA,2515733
GMB,2013,653.862713272743,NA,2103820
GEO,2013,4712.00229382665,22.0625986684055,3717668
GEO,2014,4830.33486170249,22.0531492339701,3719414
GEO,2012,4530.69533409431,23.0885041402301,3728874
GEO,2024,9241.49122313713,24.2581681897327,3699557
GEO,2017,4418.75206546679,23.0135462022254,3728004
GEO,2019,4741.2832715876,22.8972770783896,3720161
GEO,2020,4300.85701291207,21.1807829038543,3722716
GEO,2021,5083.60695484577,21.4728937487649,3708610
GEO,2015,4086.6223465965,22.3477480606692,3725276
GEO,2023,8283.66960652261,23.5992189173728,3715483
GEO,2016,4143.40125686315,23.0424315377671,3727505
GEO,2022,6729.84659930283,22.9022783420258,3712502
GEO,2018,4804.0546040444,22.0478688235553,3726549
DEU,2016,42948.9381932694,11.8344647143693,82348669
DEU,2015,41929.7549110722,11.9885456247591,81686611
DEU,2013,47206.8353514242,12.0952178281376,80645605
DEU,2014,48959.5991203133,12.050213270698,80982500
DEU,2024,56103.7323182554,NA,83516593
DEU,2012,44718.0159214069,11.9144565745477,80425823
DEU,2020,47394.8734504469,11.1648293689433,83160871
DEU,2018,48916.1686612154,11.9511477768103,82905782
DEU,2017,45553.9341495339,11.9735022246491,82657002
DEU,2019,47656.199739747,11.9024787407273,83092962
DEU,2021,52349.2459994422,11.4768326661851,83196078
DEU,2022,50506.5179638543,11.204620255227,83177813
DEU,2023,54776.7668235491,10.6356015557046,83287273
GHA,2023,2383.90410483418,NA,33787914
GHA,2012,1543.77524235764,15.3681810131246,26734268
GHA,2022,2229.89122647803,12.2975358068104,33149152
GHA,2013,2294.79584693743,10.6718365010487,27386193
GHA,2024,2390.77237652715,NA,34427414
GHA,2020,2195.45481659987,11.340431962023,31887809
GHA,2021,2445.18662529344,12.2446867253489,32518665
GHA,2018,2195.32166016377,12.244241507107,30637585
GHA,2016,1912.47991339951,11.0583291932876,29356742
GHA,2017,2012.28662641265,11.5770312767272,30008354
GHA,2019,2186.65822682613,11.9969959068106,31258945
GHA,2015,1722.77282833606,11.6905632095875,28696068
GHA,2014,1949.90832923846,11.2521859781818,28041592
GIB,2016,NA,NA,33658
GIB,2015,NA,NA,33193
GIB,2017,NA,NA,34245
GIB,2024,NA,NA,39329
GIB,2012,NA,NA,32029
GIB,2018,NA,NA,34854
GIB,2014,NA,NA,32813
GIB,2013,NA,NA,32407
GIB,2019,NA,NA,35494
GIB,2023,NA,NA,38471
GIB,2020,NA,NA,36173
GIB,2022,NA,NA,37609
GIB,2021,NA,NA,36858
GRC,2019,19335.3602002969,25.9324359654947,10721582
GRC,2017,18631.9930129293,26.7428191688464,10754679
GRC,2015,17980.7298238137,25.3959107582621,10820883
GRC,2012,21624.346052551,24.9543887136577,11045011
GRC,2018,19873.4015238771,27.1083919768284,10732882
GRC,2020,17886.733165236,24.9917156858479,10698599
GRC,2022,20886.5243087629,27.7824123127756,10436882
GRC,2016,17919.2426377048,27.0349616993722,10775971
GRC,2013,21573.3449762805,24.7308046940324,10965211
GRC,2014,21474.7257123892,25.3987231791514,10892413
GRC,2021,20654.7001960815,25.5777359596935,10569207
GRC,2023,23343.7103964562,26.6941129395794,10407351
GRC,2024,24626.1481858973,NA,10405134
GRL,2016,48181.7453541266,NA,56186
GRL,2013,47535.4883792376,NA,56483
GRL,2023,58498.9707973609,NA,56865
GRL,2015,44536.3549705377,NA,56114
GRL,2017,50765.7494665372,NA,56172
GRL,2012,45936.9562817724,NA,56810
GRL,2021,58135.9939910203,NA,56653
GRL,2014,50485.2244135291,NA,56295
GRL,2020,54812.6661771023,NA,56367
GRL,2024,NA,NA,56836
GRL,2018,54545.135857765,NA,56023
GRL,2022,55635.0006491223,NA,56661
GRL,2019,53309.2035905065,NA,56225
GRD,2018,10083.021279225,NA,115691
GRD,2019,10462.7929159533,NA,115981
GRD,2013,7424.80212287327,NA,113487
GRD,2017,9751.42661155932,NA,115438
GRD,2016,9221.23461079424,NA,115130
GRD,2012,7092.71985352677,NA,112775
GRD,2020,8968.55890108484,NA,116341
GRD,2024,11705.0902976658,NA,117207
GRD,2015,8694.12438005692,NA,114676
GRD,2014,7986.33421210788,NA,114132
GRD,2023,11414.4781691181,NA,117081
GRD,2022,10469.3867012856,NA,116913
GRD,2021,9617.28902905373,NA,116688
GUM,2019,39274.9431424899,NA,161808
GUM,2015,35165.7014644795,NA,164905
GUM,2017,36779.0078903909,NA,163490
GUM,2018,37195.9503070464,NA,162679
GUM,2012,31653.7506538168,NA,166331
GUM,2013,32530.7593121483,NA,165966
GUM,2020,36482.9363953675,NA,162158
GUM,2021,38074.8793745801,NA,163730
GUM,2016,35930.6594898711,NA,164233
GUM,2023,NA,NA,166506
GUM,2014,33900.1486530583,NA,165486
GUM,2022,41833.1517132825,NA,165180
GUM,2024,NA,NA,167777
GTM,2022,5358.70156997677,11.8188537119783,17847877
GTM,2015,3893.50533299068,10.3582512654041,15971743
GTM,2013,3444.15802275864,11.1022993574743,15387337
GTM,2018,4352.94593289707,10.5609513473985,16845685
GTM,2016,4060.13784737643,10.4215141317608,16268760
GTM,2021,4912.62240414681,11.5588951013521,17598650
GTM,2012,3286.61959336267,11.0095522577245,15089647
GTM,2024,6150.02571438505,NA,18406359
GTM,2014,3689.14510410202,10.7778148103957,15681725
GTM,2019,4511.99839552697,10.4353893768797,17103803
GTM,2023,5758.32760847852,11.5678620103716,18124838
GTM,2017,4324.99768915601,10.6355700138883,16567357
GTM,2020,4477.61785000665,9.95508945163219,17357325
GIN,2017,833.598621691121,NA,12385659
GIN,2018,933.273615633705,NA,12704774
GIN,2019,1031.34146480732,NA,13034346
GIN,2022,1416.59612011764,NA,14055137
GIN,2016,711.996509782316,NA,12073030
GIN,2015,747.356966759448,NA,11767070
GIN,2012,699.353377212197,NA,10921581
GIN,2020,1053.66097696415,NA,13371183
GIN,2014,765.146999389279,NA,11472924
GIN,2021,1244.96550477914,NA,13710513
GIN,2013,748.455020824734,NA,11191873
GIN,2024,1694.95375862193,NA,14754785
GIN,2023,1555.49375806861,NA,14405468
GNB,2021,926.780921081233,8.78805445875264,2058841
GNB,2016,679.665386626818,NA,1831893
GNB,2020,846.915855715971,6.9456646136516,2013255
GNB,2018,808.531613218504,8.85787789114937,1922168
GNB,2019,811.216425885129,8.5338507606032,1967696
GNB,2017,783.123186602022,9.48153396332741,1877072
GNB,2013,654.304534409417,NA,1695973
GNB,2014,652.022501029449,NA,1741122
GNB,2022,883.199131457831,8.69743380915367,2105529
GNB,2012,635.461653303881,NA,1651417
GNB,2023,988.087886357022,8.64191716838539,2153339
GNB,2015,645.066837207039,NA,1786457
GNB,2024,1007.74151728028,NA,2201352
GUY,2017,6178.6650437298,NA,768479
GUY,2018,6048.38697180418,NA,791556
GUY,2013,5556.91231156932,NA,750021
GUY,2014,5472.68820452237,NA,754229
GUY,2016,5870.87823759835,NA,763548
GUY,2012,5444.39751913913,NA,746288
GUY,2023,20473.7002190617,NA,826353
GUY,2019,6405.82443444562,NA,807665
GUY,2015,5640.41560569466,NA,758781
GUY,2024,29675.2443873316,NA,831087
GUY,2021,9860.87014834386,NA,815482
GUY,2022,17913.4928066879,NA,821637
GUY,2020,6775.70939096303,NA,807481
HTI,2018,1496.38048970156,NA,10962362
HTI,2019,1352.17204191532,NA,11105163
HTI,2017,1395.23945184461,NA,10817754
HTI,2015,1411.12684746796,NA,10523242
HTI,2014,1460.18898613914,NA,10373235
HTI,2016,1318.40268167953,NA,10671457
HTI,2012,1361.39396587374,NA,10069771
HTI,2013,1457.83221179626,NA,10222362
HTI,2020,1290.32538667383,NA,11243848
HTI,2022,1760.62635668777,NA,11503606
HTI,2024,2142.62330526788,NA,11772557
HTI,2021,1841.33189337222,NA,11374586
HTI,2023,1705.75808460999,NA,11637398
HND,2016,2307.34468351082,NA,9412380
HND,2014,2179.88171977271,16.5426382431714,9063122
HND,2015,2271.20265980349,17.3444720606978,9237305
HND,2021,2735.14751503977,NA,10289877
HND,2022,3003.28996826399,NA,10463872
HND,2017,2413.0076562942,NA,9588137
HND,2024,3426.43483328923,NA,10825703
HND,2018,2464.64241531918,NA,9765210
HND,2019,2502.32744328073,NA,9943633
HND,2023,3227.45762509776,NA,10644851
HND,2013,2081.12843527945,15.0632419077525,8889278
HND,2012,2126.03474686503,14.7474723155071,8715076
HND,2020,2307.61494319511,15.0661315517441,10119640
HKG,2015,42432.1619740441,NA,7291300
HKG,2018,48537.5668888343,NA,7452600
HKG,2014,40315.3739510191,NA,7229500
HKG,2024,54074.6928519479,NA,7524100
HKG,2016,43734.1980702999,NA,7336600
HKG,2022,48825.8441873536,NA,7346100
HKG,2023,50562.3633144379,NA,7536100
HKG,2012,36730.796195815,NA,7150100
HKG,2019,48359.0011950597,NA,7507900
HKG,2020,46109.2299946609,NA,7481000
HKG,2013,38403.7777145477,NA,7178900
HKG,2017,46160.429791493,NA,7393200
HKG,2021,49770.564237473904,NA,7413100
HUN,2012,12950.1594488143,22.9290319408291,9920362
HUN,2013,13739.4620151401,22.8744366474572,9872734
HUN,2014,14352.501883174,23.0029515544783,9833038
HUN,2016,13215.8605277789,23.0006172635172,9759755
HUN,2018,16605.0570511887,22.4479923581732,9706964
HUN,2019,17012.8598553199,22.2398241353198,9694824
HUN,2015,12782.9412577973,23.2221491904117,9797755
HUN,2024,23292.3263882478,NA,9562065
HUN,2023,22230.6277875187,NA,9592186
HUN,2020,16386.9308821258,22.6858959289388,9670419
HUN,2021,19030.628130329,21.3456992963306,9630932
HUN,2017,14736.1668157258,22.845714410355,9726756
HUN,2022,18428.028825614,23.4285893294636,9605074
ISL,2024,86040.5309851288,NA,386506
ISL,2019,69296.3144361601,21.6648659515767,360563
ISL,2016,62854.0906407932,37.0945238249408,335439
ISL,2021,70425.4064277273,21.0561506210511,372520
ISL,2014,55140.364935793,24.2416141347304,327386
ISL,2015,53505.6964079339,22.4545104408711,330815
ISL,2020,60127.9393575616,21.9901621397725,366463
ISL,2023,82138.7892973557,23.1751062205462,385663
ISL,2018,75633.8651351915,22.6193554944478,352721
ISL,2012,46594.9869146614,21.2266695560633,320716
ISL,2017,72976.3729990975,23.6064643566035,343400
ISL,2022,76350.4550416502,22.1634978708807,382003
ISL,2013,50173.3360061057,21.4977898516127,323764
IND,2020,1907.04251637669,NA,1402617695
IND,2013,1432.84397512195,11.0016256942917,1295829511
